,material_id,energy_per_atom,Space Group,a,b,c,alpha,beta,gamma,C
3026,C-96717-1637-37,-154.204147,15,3.35562,2.46133,4.91429,65.42917,102.47040000000001,75.53249,6.0
3027,C-126183-8981-48,-154.080556,1,2.5162800000000005,4.783120000000001,5.69079,86.13285,63.34756000000001,78.61612000000001,10.0
3028,C-184070-3159-39,-154.18296600000002,2,2.44862,5.68459,5.60301,56.15355,77.36067,77.57858,10.0
3029,C-134177-945-9,-154.183729375,12,2.48363,6.575759999999999,6.11805,75.96604000000002,101.72268,79.10588,16.0
3030,C-141049-5998-30,-154.45360366666668,1,2.4296600000000006,2.42967,8.4653,89.78781,98.68956,59.98591,6.0
3031,C-130505-1819-6,-154.126453,1,2.47728,4.14273,7.07544,121.14235999999998,100.03068,90.00243,10.0
3032,C-96686-8751-8,-154.083569,1,3.39742,4.78259,5.52271,101.61824,106.84247,126.8795,10.0
3033,C-172969-3693-6,-154.14613166666666,2,3.63976,4.82525,5.01133,128.57138,139.07685,67.84057,6.0
3034,C-170376-6835-19,-154.29376483333334,63,2.47526,4.47002,4.24658,111.3481,90.02199000000002,123.60073,6.0
3035,C-13653-5752-40,-154.44769625,12,2.43057,6.717739999999999,6.70015,34.28591999999999,67.81293,68.24474,8.0
3036,C-13929-1342-2,-154.088934,5,2.61011,3.6774400000000003,4.6088,66.48838000000002,76.24012,90.00205,6.0
3037,C-170382-4594-28,-154.12369616666666,2,2.89371,4.02606,4.82661,96.88384,72.35498,60.68598,6.0
3038,C-80164-8806-17,-154.47019625,12,2.43182,3.9518000000000004,6.76288,106.69764,68.90678,90.22154,8.0
3039,C-126140-1845-7,-154.15831716666665,194,2.4959800000000003,4.35607,4.35662,120.02489000000001,90.00942000000002,90.00033,6.0
3040,C-184080-2077-27,-154.45822866666666,2,2.4320999999999997,4.01744,4.63194,84.34886,106.29670000000002,89.03641,6.0
3041,C-136253-4158-21,-154.256892,2,3.51489,3.8961,5.98907,76.53803,72.32897,98.51339,10.0
3042,C-113072-9570-33,-154.548685,227,2.48794,4.30447,6.58014,70.87839,79.08824,90.00449000000002,12.0
3043,C-57152-1382-8,-154.09896375,2,3.67657,5.22537,3.69734,62.36018,108.56299000000001,117.67967,8.0
3044,C-92116-7433-3,-154.13099316666668,2,2.45575,5.84278,3.40195,106.01796000000002,110.98756,102.24142,6.0
3045,C-134216-4713-16,-154.4632675,2,2.43186,3.1764999999999994,9.12312,104.62167,106.79547000000001,110.58489,8.0
3046,C-192644-972-5,-154.341395,1,2.48019,6.25978,7.31658,72.82109,99.75627,78.56669000000001,18.0
3047,C-41266-1576-5,-154.077855,2,3.43224,4.3097,4.99384,102.52091,100.89958,120.80772,10.0
3048,C-113094-8253-30,-154.09082750000002,1,3.13021,4.79105,6.39974,80.65683000000001,96.59574,109.68485000000001,12.0
3049,C-28213-8691-19,-154.463437,1,2.43134,3.26827,9.47453,79.52508,98.50212999999998,86.70676,10.0
3050,C-72712-3931-32,-154.125118,8,2.47712,4.14616,6.0714,85.58863,78.2263,90.01289,10.0
3051,C-177266-9827-51,-154.065601875,1,2.4876,4.962809999999999,7.83478,93.87723000000001,88.24329999999999,88.45349,16.0
3052,C-72701-1899-48,-154.08078,1,3.65308,4.71468,5.5852,89.26627,49.13335,88.8654,10.0
3053,C-106835-1204-13,-154.23269833333333,1,2.44905,5.359779999999999,8.30157,127.03646000000002,107.16736000000002,89.96024,12.0
3054,C-193956-5355-26,-154.14658285714287,1,2.44254,5.943600000000001,6.45148,74.13015000000001,90.0,101.91190999999999,14.0
3055,C-113078-2193-25,-154.22213375,12,2.48412,3.8247,5.78396,73.79011,64.54975000000002,71.03235,8.0
3056,C-148246-9859-27,-154.25583125,1,2.46706,3.21751,8.1518,75.20788,62.96280999999999,67.38593,8.0
3057,C-28252-6084-54,-154.12290933333333,2,2.81075,4.08623,4.82098,112.7208,94.23727,60.365770000000005,6.0
3058,C-53850-732-48,-154.14640083333333,2,3.37714,4.01785,3.63377,68.82431,83.58337,98.96964000000001,6.0
3059,C-9616-927-28,-154.528605,194,2.47426,4.11838,4.28303,89.98608,90.01106,89.99683000000002,8.0
3060,C-141016-4064-24,-154.195414,1,2.42707,5.6943399999999995,6.1541,62.66336,101.27391000000001,89.8027,10.0
3061,C-145313-1627-23,-154.102486875,1,2.5011,5.06006,7.94229,97.40695,89.96579,90.03568,16.0
3062,C-102905-3681-46,-154.17555625,1,2.42397,4.16738,5.84731,72.69208,101.08093000000001,89.44549,8.0
3063,C-189734-3200-13,-154.155477,1,2.47002,4.090929999999999,6.12893,92.55398,78.34725,90.00749,10.0
3064,C-57144-6540-22,-154.54092375,227,2.4875300000000005,4.30351,4.30397,99.60024,90.00947,73.20059,8.0
3065,C-106863-9358-38,-154.12078625,1,2.45712,4.444229999999999,6.57716,111.67746,90.12073,105.86863999999998,8.0
3066,C-79901-998-58,-154.09046833333335,1,2.4868399999999995,7.01548,8.12162,52.82281999999999,67.87142999999999,79.87073,18.0
3067,C-96692-7228-39,-154.0699157142857,1,2.50439,3.4021299999999997,12.06129,99.40555,80.83987,70.80619000000002,14.0
3068,C-152565-20-8,-154.178942,5,2.44802,5.57923,5.84719,59.8229,65.27629,77.32412,10.0
3069,C-106055-8751-44,-154.12050200000002,1,2.4589100000000004,6.17771,8.36792,70.29880000000001,99.2296,87.05160000000001,20.0
3070,C-107750-7513-12,-154.0843025,2,3.7530899999999994,4.29125,5.57164,127.50318999999999,82.46461,121.4575,8.0
3071,C-172933-8739-40,-154.413761,12,2.97325,4.20775,4.20899,59.97496,65.80253,77.75512,6.0
3072,C-90811-1769-46,-154.09428875,1,4.19962,3.6579799999999993,4.35121,113.73318000000002,99.74818,93.37675000000002,8.0
3073,C-145329-3191-58,-154.186535,1,3.3673000000000006,3.2621700000000002,7.08307,97.74459,112.35091,86.02369999999999,12.0
3074,C-189722-5605-41,-154.10202566666666,2,2.8526099999999994,3.63433,4.81292,112.09796,94.90223,106.16447,6.0
3075,C-184054-4402-15,-154.458627,2,2.43021,3.3308099999999996,6.45424,121.38148,97.56407,93.27409,6.0
3076,C-189736-8326-10,-154.459712,12,2.4304799999999998,5.78216,6.65391,114.09582,111.80836000000001,101.54159,10.0
3077,C-13915-4927-34,-154.19755416666666,69,2.49093,3.5935699999999997,4.3532,84.29921,73.38977,69.67003,6.0
3078,C-28222-3619-25,-154.093621,2,3.83438,4.06146,4.41874,91.45484999999998,68.51277,81.41711,10.0
3079,C-80202-9135-30,-154.11040666666665,1,2.48586,4.48504,7.20968,92.50995999999999,110.15461,106.06062000000001,12.0
3080,C-184033-8328-48,-154.115362,1,2.4378299999999995,4.8448,5.95402,73.08287,73.03205000000001,82.8633,10.0
3081,C-80191-3962-35,-154.46166,11,2.43226,6.12881,6.4119,106.43970000000002,100.76053,101.50163,12.0
3082,C-193920-1389-28,-154.128534,8,3.4062399999999995,2.4729,8.55252,98.29009000000002,91.98801000000002,68.70188,10.0
3083,C-126169-9026-51,-154.239997,2,3.48059,4.84672,6.36474,119.05124000000002,126.85744999999999,84.50203000000003,10.0
3084,C-157707-3900-43,-154.29605633333333,63,2.43193,5.72088,4.88137,125.95188000000002,119.94954999999999,89.95059,6.0
3085,C-148225-7911-35,-154.3684525,1,2.48457,4.08593,4.67991,83.32311,74.54294,89.98898,8.0
3086,C-136241-2721-3,-154.544806,227,2.48743,4.30493,4.30436,131.80191,73.20789,106.80335,6.0
3087,C-57135-1753-57,-154.12537749999998,6,2.45349,5.594260000000001,6.57924,115.19221,90.02461999999998,90.03161,12.0
3088,C-96717-1637-13,-154.2299465,44,2.51256,4.1122,4.18931,60.59745,107.62446,90.01813,6.0
3089,C-13895-3001-46,-154.30884683333332,2,2.4806799999999996,3.68896,4.21757,75.22146,89.91054,70.37671,6.0
3090,C-170350-1491-3,-154.19666666666666,12,2.49099,3.5920499999999995,4.35348,95.68817,106.61024999999998,69.71952,6.0
3091,C-141024-202-21,-154.427147,12,2.4304800000000006,5.3880099999999995,5.92777,71.99418,101.65212,102.81687,10.0
3092,C-80191-3962-38,-154.11179125,2,2.5037699999999994,3.29696,7.52711,60.05879,70.90294,67.80089999999998,8.0
3093,C-13655-7913-3,-154.16812125,1,2.4375399999999994,4.68975,4.68913,104.50387,74.95976,74.86884,8.0
3094,C-73655-1582-55,-154.0836575,1,3.32209,3.91932,3.7867,91.86785000000002,84.04526999999999,74.17278,8.0
3095,C-170869-294-10,-154.107825,1,2.52881,4.814619999999999,4.20575,88.75251999999999,107.15925,101.29823,8.0
3096,C-47650-9988-13,-154.263251875,6,2.43913,4.204739999999999,10.80604,92.57734,89.99852,90.00378,16.0
3097,C-193932-9509-1,-154.121243,1,2.4617,5.538610000000001,5.77474,117.64995,64.94725,102.72336,10.0
3098,C-145311-9710-59,-154.4402725,2,3.24392,4.492330000000001,5.91655,105.33248,136.49621,75.79667,8.0
3099,C-41288-1079-15,-154.36953,12,2.48442,5.57835,7.29493,139.13275,80.18821,116.45483,10.0
3100,C-90863-258-36,-154.16573,8,2.4534000000000002,4.166460000000001,5.09497,105.7102,103.89905000000002,90.03577,8.0
3101,C-176646-2657-3,-154.26200500000002,12,2.46976,3.23472,5.18875,90.54293,89.99323,112.49429,6.0
3102,C-13644-8695-5,-154.40924875,65,2.47553,4.79358,4.79326,51.757600000000004,89.98984,89.9995,8.0
3103,C-157687-9066-8,-154.13516533333333,2,2.89992,3.637,4.81766,67.87086,91.64290000000001,71.45926,6.0
3104,C-92124-4005-41,-154.127154,5,3.5469800000000005,3.58074,5.6265,99.00424,94.50302,59.648590000000034,10.0
3105,C-41286-8783-49,-154.53863033333332,227,2.48721,2.48725,6.08866,90.00375,90.00544,59.9615,6.0
3106,C-41308-8899-10,-154.29667616666669,63,2.42693,4.2326,4.23314,94.61458000000002,90.0367,89.98149,6.0
3107,C-148242-4178-25,-154.2624475,1,2.42661,4.81331,6.58211,115.37255,79.30532,120.35500999999998,8.0
3108,C-34609-1384-30,-154.29615625,1,2.42921,4.15278,6.42099,86.46442,100.85313,89.93703,8.0
3109,C-53846-6643-31,-154.288251,1,2.44612,3.64584,8.46195,101.07886,89.97831000000001,109.63698,10.0
3110,C-145317-4010-21,-154.083235,12,2.48352,3.79065,5.92845,82.3338,77.91534,89.96938,8.0
3111,C-80157-890-42,-154.14495666666667,2,3.6235500000000003,5.5943700000000005,4.82278,92.64398000000001,112.07698,95.15667999999998,12.0
3112,C-157672-8945-23,-154.15326833333333,1,2.46841,3.37054,5.21844,88.78966,89.83997999999998,68.80009,6.0
3113,C-192649-1253-36,-154.18513222222222,1,3.46062,3.3792400000000002,9.54109,94.79736,83.75989,89.87318000000002,18.0
3114,C-157683-5975-46,-154.15630785714285,1,2.46382,3.36097,9.88711,78.63458,80.69059,77.46132000000001,14.0
3115,C-157672-8945-29,-154.111267,2,2.48621,4.962610000000001,7.62438,62.80606,61.31855,59.93223000000001,10.0
3116,C-34602-3867-27,-154.45685125,1,2.43002,2.43034,11.43388,89.99184999999999,79.53683,59.96894000000001,8.0
3117,C-130503-1906-35,-154.4526535,1,2.4298,2.42982,8.45838,88.16,97.67944,120.01272000000002,6.0
3118,C-134162-3158-54,-154.36972625,10,2.48778,4.06273,5.2948,58.49498,89.98284,90.00938,8.0
3119,C-41304-5896-51,-154.0923792857143,1,2.43198,5.598990000000001,6.56449,82.82486,103.40555,89.84953,14.0
3120,C-57137-3912-38,-154.21972,1,3.29343,3.3110099999999996,4.8231,102.36343,77.68581,100.30169,8.0
3121,C-96698-840-29,-154.067729,2,2.44228,2.5466099999999994,6.90322,80.38612,109.66797000000001,85.92426000000002,6.0
3122,C-113054-2060-45,-154.19666,12,2.47463,3.6930699999999996,6.11397,101.95860999999998,101.68307999999999,89.99804000000002,8.0
3123,C-170356-2444-14,-154.54626833333333,227,2.48786,2.4883500000000005,6.089,90.0175,90.02253,120.01529,6.0
3124,C-172957-5425-5,-154.28920483333334,63,2.4753200000000004,4.24756,3.72205,115.97833,89.99408000000001,90.00277,6.0
3125,C-130548-3221-19,-154.46485183333334,2,2.4327,4.0061,4.64006,84.29381000000001,105.69440000000002,89.70916000000001,6.0
3126,C-189730-9377-9,-154.369083,12,2.48423,5.577980000000001,7.29427,139.12868,80.1899,116.45439000000002,10.0
3127,C-177242-5746-47,-154.45109375,1,2.48604,5.71199,6.67541,80.81402000000001,79.24745,102.56032,16.0
3128,C-73626-2668-13,-154.18655125,8,3.32262,3.32348,4.33452,90.41136000000002,90.41499000000002,83.52803,8.0
3129,C-40128-4097-47,-154.38136300000002,2,2.4845799999999993,4.594909999999999,5.48693,110.43169,90.01323000000001,74.33136,10.0
3130,C-193928-6141-34,-154.398165,12,3.0877500000000007,2.4270099999999997,5.66753,79.86831,89.23569,94.13603000000002,6.0
3131,C-76001-9027-19,-154.19578875,8,2.45361,3.3544,7.60715,106.45515,89.87015000000001,111.63114,8.0
3132,C-13950-3719-18,-154.461636,8,2.43022,5.78343,3.98985,52.758309999999994,89.95483,77.81219,6.0
3133,C-76014-6220-47,-154.1984225,2,2.47449,3.6941699999999997,6.14769,77.33222,78.43841,90.01301,8.0
3134,C-189711-9707-26,-154.257045,1,2.48637,4.981980000000001,6.76685,81.58846,89.94066999999998,90.00732000000002,14.0
3135,C-113072-9570-19,-154.285145,2,2.45675,3.66299,6.46364,98.80696999999999,100.95712000000002,109.58771,8.0
3136,C-73661-6434-28,-154.13466416666668,2,3.22029,4.81603,5.4972,65.69449,75.3878,72.76895,12.0
3137,C-13931-57-36,-154.141129,2,3.40855,4.30827,4.00779,51.57279,80.70985,76.37609,6.0
3138,C-170348-4384-27,-154.15874000000002,1,2.45786,5.51768,7.6459,78.03380000000001,108.70396,102.86894,14.0
3139,C-130501-2246-9,-154.252535,6,2.51558,4.15274,5.59288,89.99985,89.95296,90.00139,10.0
3140,C-92148-9593-50,-154.28870483333333,63,2.47483,3.72201,4.24877,115.99258999999999,89.99859000000001,90.00056,6.0
3141,C-13933-5578-35,-154.130082,8,2.4728100000000004,3.4078299999999997,9.00529,71.44871,90.01952,111.30172000000002,10.0
3142,C-73669-4812-3,-154.526185,194,2.47273,4.8041,5.94187,126.46594,89.98431,121.00715000000001,8.0
3143,C-90833-5103-23,-154.29248625,1,2.42888,4.15961,6.38647,83.94169,100.90038,89.95521,8.0
3144,C-96702-7736-41,-154.307553,2,2.48074,3.68697,4.21783,74.9283,89.85036999999998,70.4147,6.0
3145,C-130550-4259-34,-154.120655,6,2.49064,4.01196,6.26467,83.90491,89.98556000000002,89.99392,10.0
3146,C-193926-6320-31,-154.41026066666666,179,3.31984,3.51765,3.51704,59.968770000000006,90.00248,89.99556,6.0
3147,C-76038-158-56,-154.14411625,1,3.68996,2.45922,12.49073,84.34284,84.83027,109.49370999999998,16.0
3148,C-170342-4227-27,-154.1997635,12,4.23718,3.2722799999999994,3.27077,99.1235,95.22022999999999,123.99165999999998,6.0
3149,C-145340-6787-37,-154.25741166666668,1,2.4644100000000004,4.20059,7.09798,65.59925000000001,99.74484,89.19671,12.0
3150,C-96665-6528-51,-154.13862433333333,8,2.45716,3.40039,5.87245,115.82093,78.02483,111.05115999999998,6.0
3151,C-56489-4783-42,-154.20565875,1,3.79293,4.676830000000001,4.32052,125.14673999999998,89.64664,106.45391,8.0
3152,C-13673-3188-15,-154.20240875,8,2.4498,3.3645400000000003,8.1906,99.87458000000001,107.43708000000001,111.26228,8.0
3153,C-142777-6074-14,-154.3869475,12,3.76488,2.42547,6.62138,98.59163,72.36734,97.58867,8.0
3154,C-134195-9130-16,-154.2201775,2,3.41259,4.6204600000000005,5.52814,114.91408000000001,110.79847000000001,60.60314000000001,12.0
3155,C-34637-5565-11,-154.45274625,2,2.43064,3.13236,8.91019,112.14942,89.41618,68.0644,8.0
3156,C-177258-9582-47,-154.13264125,1,2.45103,6.207139999999999,7.25064,111.19718000000002,99.93153,101.39499000000002,16.0
3157,C-137416-5276-62,-154.12005549999998,1,3.38742,4.95915,8.43115,123.36092,89.41146,91.91463,20.0
3158,C-53804-8031-17,-154.258823,1,3.31791,3.31995,6.36207,112.13192999999998,92.58623000000001,101.04291,10.0
3159,C-90798-810-7,-154.12897375,1,2.50763,4.77772,3.9464,93.17789,79.94287,98.28333000000002,8.0
3160,C-57111-4456-37,-154.06911499999998,1,4.23322,4.72753,4.79186,81.24917,90.19678,104.39492,12.0
3161,C-72724-7897-45,-154.459497,1,2.42968,2.4301399999999997,8.47715,89.95834999999998,97.76142,120.02609000000001,6.0
3162,C-152597-8815-17,-154.11814616666666,12,3.53457,6.590390000000001,5.19669,146.66272,63.662620000000004,134.49726,6.0
3163,C-157687-9066-36,-154.52695716666668,166,2.47755,2.47815,6.31069,89.99662,101.3137,59.96965999999998,6.0
3164,C-145317-4010-47,-154.23288416666665,8,2.51176,4.20539,7.5586,106.17543,109.27216,89.91867000000002,12.0
3165,C-130534-5496-47,-154.45416816666668,1,2.43016,2.42971,8.50988,99.21442,90.42609,120.01467,6.0
3166,C-96717-1637-30,-154.3311992857143,1,2.45075,5.57069,6.4466,81.03817,79.0167,89.99821000000001,14.0
3167,C-141016-4064-42,-154.54475714285715,227,2.4877,4.3054,8.96266,76.09926,82.01997,54.70237,14.0
3168,C-148260-6843-26,-154.15789375,12,4.5807899999999995,3.28644,4.1494,102.72403,64.72534,71.44936999999999,8.0
3169,C-130516-3871-22,-154.180871,1,4.56966,3.99839,4.1251,87.0506,91.04969,107.04928,10.0
3170,C-28240-2315-28,-154.19992316666665,2,4.23522,3.6309900000000006,3.27073,104.52791999999998,84.71147,131.57206,6.0
3171,C-92154-4888-15,-154.31017416666666,2,2.48142,4.21996,3.6876,75.00711,70.36742,89.91380999999998,6.0
3172,C-142763-5042-61,-154.2411125,10,2.49958,4.26001,4.84123,111.43596,90.03619000000002,90.00379000000001,8.0
3173,C-80142-2852-28,-154.0916225,4,2.49461,3.42193,6.35002,89.96153000000001,89.99536,111.36265999999999,8.0
3174,C-106061-2758-66,-154.27339416666666,1,4.83459,6.0036700000000005,7.94445,52.64909,89.06029,75.77888,24.0
3175,C-41278-5784-2,-154.340737,5,2.48067,6.0022,5.03885,119.58578,89.97912,114.42082,10.0
3176,C-107719-7757-45,-154.15857,1,2.44619,5.695020000000001,6.32768,67.39997000000001,81.53778000000001,84.99146,12.0
3177,C-137397-5627-32,-154.06845863636363,1,3.76391,5.609209999999999,6.35544,75.14616,78.80458,88.54883,22.0
3178,C-13647-2599-63,-154.4526575,12,3.86286,4.01913,4.74949,123.36558,96.09496,103.98671,8.0
3179,C-189692-2339-20,-154.246033,6,2.48573,4.00337,7.3261,122.95736000000001,99.74825,90.0066,10.0
3180,C-136217-3562-3,-154.133999,6,2.47893,4.812,6.07468,80.03239,90.01008000000002,58.990130000000015,10.0
3181,C-134208-315-38,-154.54778125,227,2.4880200000000006,4.30505,4.30513,70.52193,90.01593,89.98894,8.0
3182,C-34615-6034-33,-154.42953375,11,3.0108,4.81654,4.84928,120.13731000000001,90.14714,107.44155,8.0
3183,C-102891-3492-43,-154.07582,2,3.69197,4.26485,4.87546,121.76726,122.23864,84.15068000000001,8.0
3184,C-148250-871-18,-154.12558,1,2.45433,5.59382,6.56459,114.95098000000002,90.00841,90.0683,12.0
3185,C-184076-5045-38,-154.52497983333333,8,2.47781,2.47746,6.31018,101.33027000000001,90.01737,59.969250000000024,6.0
3186,C-47652-4449-45,-154.19539875,1,3.35171,4.58231,3.40741,91.08761,87.97313,111.69075,8.0
3187,C-134177-945-33,-154.29643333333334,6,2.5009400000000004,4.835039999999999,5.93023,90.01859000000002,102.10083,90.00823,12.0
3188,C-170329-7952-4,-154.30844966666666,2,2.4807099999999997,3.68757,4.83402,57.53227,104.90175,109.68371,6.0
3189,C-40122-8937-19,-154.20551,1,2.4541000000000004,4.5930599999999995,5.3594,95.55804000000002,89.94282,105.57106000000002,10.0
3190,C-172955-2457-12,-154.2836105,63,2.47525,3.7218699999999996,4.24777,64.03289000000001,90.00903,90.00486,6.0
3191,C-41296-52-8,-154.30896633333333,2,2.48089,3.68831,4.21795,104.80375000000001,89.94322,109.62674,6.0
3192,C-47616-513-13,-154.0678975,2,3.2525600000000003,4.9054400000000005,4.23738,90.42311,124.77065,110.8473,8.0
3193,C-193942-6433-37,-154.173485,1,2.66197,2.41841,10.90466,102.17047,101.95784,91.01902000000001,10.0
3194,C-126157-7089-21,-154.246919,6,2.52307,4.96855,4.6647,96.13366,90.02536,89.94786,10.0
3195,C-130544-211-5,-154.1568325,51,2.48308,3.84046,3.74955,90.04138,90.01843,90.00099000000002,6.0
3196,C-41262-9862-16,-154.1626345,1,2.46188,3.39989,5.30204,94.70898,90.00657000000001,68.71967,6.0
3197,C-141045-9787-35,-154.076,1,3.33061,4.97621,4.88993,51.93239999999999,76.08091,77.6252,10.0
3198,C-75997-4752-36,-154.091745,12,2.48271,3.7968999999999995,5.94395,83.75971000000001,101.99017999999998,90.27382,8.0
3199,C-102879-3098-41,-154.12353625,25,2.5325299999999995,3.7688699999999997,5.05278,90.03515,90.03917,90.02821,8.0
3200,C-101109-4189-36,-154.2017911111111,1,2.45206,7.62907,9.64874,129.20659,104.78802000000002,80.73763,18.0
3201,C-134158-3120-52,-154.09692416666667,1,2.51113,4.97328,5.93567,88.20013,77.50902,89.5363,12.0
3202,C-56512-1663-59,-154.22328125,2,2.4834400000000003,3.82561,5.22918,81.04525999999998,89.99048,71.02917,8.0
3203,C-76028-1827-26,-154.525305,194,2.47439,4.80363,4.28117,63.51696,90.00486,75.08586000000001,8.0
3204,C-172969-3693-27,-154.15164816666666,51,2.48128,3.73749,4.57921,90.04467,122.82134999999998,89.99729,6.0
3205,C-13950-3719-11,-154.250135,6,2.4578999999999995,5.20065,8.17335,54.94263000000001,90.00013,90.00206000000001,14.0
3206,C-13915-4927-43,-154.2308285,71,2.51412,4.1834,4.11285,60.595839999999995,90.05252,72.61795999999998,6.0
3207,C-106899-908-3,-154.527085,194,2.47288,4.8031299999999995,4.94701,75.05677,120.03915,120.99335000000002,8.0
3208,C-152573-9805-16,-154.28266366666665,63,2.4278700000000004,5.708919999999999,4.23081,132.42530000000002,90.00422,90.00926,6.0
3209,C-170378-1288-18,-154.5503035,227,2.4882,3.5167899999999994,4.30576,65.91594,73.20569,90.01848,6.0
3210,C-102912-5323-56,-154.5194725,194,2.4739600000000004,2.47355,8.23554,90.01620999999999,89.97882,120.0205,8.0
3211,C-102879-3098-48,-154.2236825,12,2.48474,3.8253300000000006,5.97127,68.47984,77.99848,108.93526,8.0
